0,0
1,0.0065448
2,0.013088
3,0.01963
4,0.026168
5,0.032702
6,0.03923
7,0.045751
8,0.052264
9,0.058769
10,0.065263
11,0.071746
12,0.078217
13,0.084675
14,0.091118
15,0.097545
16,0.10396
17,0.11035
18,0.11672
19,0.12308
20,0.12941
21,0.13572
22,0.14201
23,0.14827
24,0.15451
25,0.16072
26,0.1669
27,0.17306
28,0.17918
29,0.18528
30,0.19134
31,0.19737
32,0.20337
33,0.20933
34,0.21526
35,0.22114
36,0.227
37,0.23281
38,0.23858
39,0.24431
40,0.25
41,0.25565
42,0.26125
43,0.26681
44,0.27232
45,0.27779
46,0.2832
47,0.28857
48,0.29389
49,0.29916
50,0.30438
51,0.30955
52,0.31466
53,0.31972
54,0.32472
55,0.32967
56,0.33457
57,0.3394
58,0.34418
59,0.3489
60,0.35355
61,0.35815
62,0.36269
63,0.36716
64,0.37157
65,0.37592
66,0.3802
67,0.38442
68,0.38857
69,0.39266
70,0.39668
71,0.40063
72,0.40451
73,0.40832
74,0.41206
75,0.41573
76,0.41934
77,0.42286
78,0.42632
79,0.4297
80,0.43301
81,0.43625
82,0.43941
83,0.44249
84,0.4455
85,0.44844
86,0.45129
87,0.45407
88,0.45677
89,0.4594
90,0.46194
91,0.4644
92,0.46679
93,0.4691
94,0.47132
95,0.47347
96,0.47553
97,0.47751
98,0.47941
99,0.48123
100,0.48296
101,0.48462
102,0.48618
103,0.48767
104,0.48907
105,0.49039
106,0.49163
107,0.49278
108,0.49384
109,0.49483
110,0.49572
111,0.49653
112,0.49726
113,0.4979
114,0.49846
115,0.49893
116,0.49931
117,0.49961
118,0.49983
119,0.49996
120,0.5
121,0.49996
122,0.49983
123,0.49961
124,0.49931
125,0.49893
126,0.49846
127,0.4979
128,0.49726
129,0.49653
130,0.49572
131,0.49483
132,0.49384
133,0.49278
134,0.49163
135,0.49039
136,0.48907
137,0.48767
138,0.48618
139,0.48462
140,0.48296
141,0.48123
142,0.47941
143,0.47751
144,0.47553
145,0.47347
146,0.47132
147,0.4691
148,0.46679
149,0.4644
150,0.46194
151,0.4594
152,0.45677
153,0.45407
154,0.45129
155,0.44844
156,0.4455
157,0.44249
158,0.43941
159,0.43625
160,0.43301
161,0.4297
162,0.42632
163,0.42286
164,0.41934
165,0.41573
166,0.41206
167,0.40832
168,0.40451
169,0.40063
170,0.39668
171,0.39266
172,0.38857
173,0.38442
174,0.3802
175,0.37592
176,0.37157
177,0.36716
178,0.36269
179,0.35815
180,0.35355
181,0.3489
182,0.34418
183,0.3394
184,0.33457
185,0.32967
186,0.32472
187,0.31972
188,0.31466
189,0.30955
190,0.30438
191,0.29916
192,0.29389
193,0.28857
194,0.2832
195,0.27779
196,0.27232
197,0.26681
198,0.26125
199,0.25565
200,0.25
201,0.24431
202,0.23858
203,0.23281
204,0.227
205,0.22114
206,0.21526
207,0.20933
208,0.20337
209,0.19737
210,0.19134
211,0.18528
212,0.17918
213,0.17306
214,0.1669
215,0.16072
216,0.15451
217,0.14827
218,0.14201
219,0.13572
220,0.12941
221,0.12308
222,0.11672
223,0.11035
224,0.10396
225,0.097545
226,0.091118
227,0.084675
228,0.078217
229,0.071746
230,0.065263
231,0.058769
232,0.052264
233,0.045751
234,0.03923
235,0.032702
236,0.026168
237,0.01963
238,0.013088
239,0.0065448
240,6.1232e-17
241,-0.0065448
242,-0.013088
243,-0.01963
244,-0.026168
245,-0.032702
246,-0.03923
247,-0.045751
248,-0.052264
249,-0.058769
250,-0.065263
251,-0.071746
252,-0.078217
253,-0.084675
254,-0.091118
255,-0.097545
256,-0.10396
257,-0.11035
258,-0.11672
259,-0.12308
260,-0.12941
261,-0.13572
262,-0.14201
263,-0.14827
264,-0.15451
265,-0.16072
266,-0.1669
267,-0.17306
268,-0.17918
269,-0.18528
270,-0.19134
271,-0.19737
272,-0.20337
273,-0.20933
274,-0.21526
275,-0.22114
276,-0.227
277,-0.23281
278,-0.23858
279,-0.24431
280,-0.25
281,-0.25565
282,-0.26125
283,-0.26681
284,-0.27232
285,-0.27779
286,-0.2832
287,-0.28857
288,-0.29389
289,-0.29916
290,-0.30438
291,-0.30955
292,-0.31466
293,-0.31972
294,-0.32472
295,-0.32967
296,-0.33457
297,-0.3394
298,-0.34418
299,-0.3489
300,-0.35355
301,-0.35815
302,-0.36269
303,-0.36716
304,-0.37157
305,-0.37592
306,-0.3802
307,-0.38442
308,-0.38857
309,-0.39266
310,-0.39668
311,-0.40063
312,-0.40451
313,-0.40832
314,-0.41206
315,-0.41573
316,-0.41934
317,-0.42286
318,-0.42632
319,-0.4297
320,-0.43301
321,-0.43625
322,-0.43941
323,-0.44249
324,-0.4455
325,-0.44844
326,-0.45129
327,-0.45407
328,-0.45677
329,-0.4594
330,-0.46194
331,-0.4644
332,-0.46679
333,-0.4691
334,-0.47132
335,-0.47347
336,-0.47553
337,-0.47751
338,-0.47941
339,-0.48123
340,-0.48296
341,-0.48462
342,-0.48618
343,-0.48767
344,-0.48907
345,-0.49039
346,-0.49163
347,-0.49278
348,-0.49384
349,-0.49483
350,-0.49572
351,-0.49653
352,-0.49726
353,-0.4979
354,-0.49846
355,-0.49893
356,-0.49931
357,-0.49961
358,-0.49983
359,-0.49996
360,-0.5
361,-0.49996
362,-0.49983
363,-0.49961
364,-0.49931
365,-0.49893
366,-0.49846
367,-0.4979
368,-0.49726
369,-0.49653
370,-0.49572
371,-0.49483
372,-0.49384
373,-0.49278
374,-0.49163
375,-0.49039
376,-0.48907
377,-0.48767
378,-0.48618
379,-0.48462
380,-0.48296
381,-0.48123
382,-0.47941
383,-0.47751
384,-0.47553
385,-0.47347
386,-0.47132
387,-0.4691
388,-0.46679
389,-0.4644
390,-0.46194
391,-0.4594
392,-0.45677
393,-0.45407
394,-0.45129
395,-0.44844
396,-0.4455
397,-0.44249
398,-0.43941
399,-0.43625
400,-0.43301
401,-0.4297
402,-0.42632
403,-0.42286
404,-0.41934
405,-0.41573
406,-0.41206
407,-0.40832
408,-0.40451
409,-0.40063
410,-0.39668
411,-0.39266
412,-0.38857
413,-0.38442
414,-0.3802
415,-0.37592
416,-0.37157
417,-0.36716
418,-0.36269
419,-0.35815
420,-0.35355
421,-0.3489
422,-0.34418
423,-0.3394
424,-0.33457
